Algorithm,Resolution,Map,Agents,Total Time,Number Solved Scenarios,Average Time
PBS,1,random-64-64-10,50,205.87521,14,14.705372142857144
PBS,1,random-64-64-10,52,222.22361999999995,13,17.09412461538461
PBS,1,random-64-64-10,54,265.90903999999995,12,22.159086666666663
PBS,1,random-64-64-10,56,177.93805,9,19.770894444444444
PBS,1,random-64-64-10,58,203.22065999999998,8,25.402582499999998
PBS,1,random-64-64-10,60,120.3911,5,24.078219999999998
PBS,1,random-64-64-20,2,0.059548000000000004,20,0.0029774000000000003
PBS,1,random-64-64-20,4,0.089841,20,0.00449205
PBS,1,random-64-64-20,6,0.38990100000000005,20,0.019495050000000003
PBS,1,random-64-64-20,8,0.67012,20,0.033506
PBS,1,random-64-64-20,10,1.3298149999999997,20,0.06649074999999999
PBS,1,random-64-64-20,12,1.7099990000000005,20,0.08549995000000002
PBS,1,random-64-64-20,14,4.190130000000001,20,0.20950650000000004
PBS,1,random-64-64-20,16,5.329925000000001,20,0.26649625000000005
PBS,1,random-64-64-20,18,6.8499430000000014,20,0.3424971500000001
PBS,1,random-64-64-20,20,8.370005999999998,20,0.41850029999999994
PBS,1,random-64-64-20,22,11.719830000000002,20,0.5859915000000001
PBS,1,random-64-64-20,24,32.659842999999995,20,1.6329921499999998
PBS,1,random-64-64-20,26,55.41982500000001,20,2.7709912500000007
PBS,1,random-64-64-20,28,67.19973599999999,19,3.536828210526315
PBS,1,random-64-64-20,30,101.29524300000001,19,5.331328578947369
PBS,1,random-64-64-20,32,108.94104399999999,17,6.408296705882353
PBS,1,random-64-64-20,34,138.15724,15,9.210482666666667
PBS,1,random-64-64-20,36,122.12964999999998,14,8.723546428571428
PBS,1,random-64-64-20,38,119.45324000000002,12,9.954436666666668
PBS,1,random-64-64-20,40,151.49392,12,12.624493333333334
PBS,1,random-64-64-20,42,60.006600000000006,8,7.500825000000001
PBS,1,random-64-64-20,44,84.35294999999999,7,12.050421428571427
PBS,1,random-64-64-20,46,82.13651999999999,5,16.427304
PBS,1,random-64-64-20,48,136.6698,5,27.33396
PBS,1,random-64-64-20,50,121.0608,3,40.3536
PBS,1,random-64-64-20,52,72.4688,2,36.2344
PBS,1,random-64-64-20,54,38.3598,1,38.3598
PBS,1,random-64-64-20,56,44.5495,1,44.5495
PBS,1,room-32-32-4,2,0.086629,20,0.00433145
PBS,1,room-32-32-4,4,0.24996799999999997,20,0.012498399999999998
PBS,1,room-32-32-4,6,0.649848,19,0.034202526315789475
PBS,1,room-32-32-4,8,1.509333,19,0.07943857894736843
PBS,1,room-32-32-4,10,2.7058750000000003,19,0.14241447368421054
PBS,1,room-32-32-4,12,10.768972999999999,19,0.5667880526315789
PBS,1,room-32-32-4,14,24.974534,19,1.3144491578947368
PBS,1,room-32-32-4,16,72.329036,18,4.018279777777778
PBS,1,room-32-32-4,18,122.90556000000001,16,7.6815975000000005
PBS,1,room-32-32-4,20,142.328132,13,10.948317846153847
PBS,1,room-32-32-4,22,87.258609,6,14.5431015
PBS,1,room-32-32-4,24,75.40975,4,18.8524375
PBS,1,room-32-32-4,26,47.5398,1,47.5398
PBS,1,room-64-64-8,2,1.299115,20,0.06495575
PBS,1,room-64-64-8,4,2.409809,20,0.12049045
PBS,1,room-64-64-8,6,9.599920000000003,20,0.47999600000000014
PBS,1,room-64-64-8,8,18.349912,20,0.9174956
PBS,1,room-64-64-8,10,66.278209,20,3.3139104500000003
PBS,1,room-64-64-8,12,52.919924,19,2.7852591578947368
PBS,1,room-64-64-8,14,250.677184,19,13.193536
PBS,1,room-64-64-8,16,260.926875,16,16.3079296875
PBS,1,room-64-64-8,18,210.28033000000002,12,17.523360833333335
PBS,1,room-64-64-8,20,232.639,6,38.77316666666667
PBS,1,room-64-64-8,22,88.62049999999999,2,44.310249999999996
PBS,1,room-64-64-16,2,4.5691109999999995,20,0.22845554999999998
PBS,1,room-64-64-16,4,8.099885999999998,20,0.4049942999999999
PBS,1,room-64-64-16,6,9.409927999999999,20,0.4704963999999999
PBS,1,room-64-64-16,8,19.860108,20,0.9930054
PBS,1,room-64-64-16,10,40.668887000000005,20,2.0334443500000003
PBS,1,room-64-64-16,12,95.236629,17,5.602154647058823
PBS,1,room-64-64-16,14,82.39948100000001,15,5.493298733333334
PBS,1,room-64-64-16,16,197.7177,14,14.122692857142857
PBS,1,room-64-64-16,18,154.97808,10,15.497808000000001
PBS,1,room-64-64-16,20,153.32869,7,21.90409857142857
PBS,1,room-64-64-16,22,65.26983999999999,4,16.317459999999997
PBS,1,room-64-64-16,24,108.1097,4,27.027425
PBS,1,room-64-64-16,26,73.5299,3,24.509966666666667
PBS,1,maze-32-32-2,2,0.789694,20,0.0394847
PBS,1,maze-32-32-2,4,8.289166,20,0.4144583
PBS,1,maze-32-32-2,6,32.259035000000004,20,1.6129517500000001
PBS,1,maze-32-32-2,8,91.76867599999997,19,4.829930315789472
PBS,1,maze-32-32-2,10,162.54784899999999,18,9.030436055555555
PBS,1,maze-32-32-2,12,240.088112,14,17.149150857142857
PBS,1,maze-32-32-2,14,232.59706,10,23.259706
PBS,1,maze-32-32-2,16,104.81872,4,26.20468
PBS,1,maze-32-32-2,18,94.5795,2,47.28975
PBS,1,maze-32-32-4,2,1.039251,20,0.051962549999999996
PBS,1,maze-32-32-4,4,4.859449,20,0.24297244999999998
PBS,1,maze-32-32-4,6,6.919308000000001,19,0.36417410526315797
PBS,1,maze-32-32-4,8,29.039044999999998,18,1.6132802777777777
PBS,1,maze-32-32-4,10,55.047520999999996,15,3.669834733333333
PBS,1,maze-32-32-4,12,77.557786,14,5.539841857142856
PBS,1,maze-32-32-4,14,115.40881200000001,11,10.491710181818183
PBS,1,maze-32-32-4,16,179.83939,8,22.47992375
PBS,1,maze-32-32-4,18,33.9898,1,33.9898
PBS,1,maze-128-128-10,2,160.76979500000002,20,8.03848975
PBS,1,maze-128-128-10,4,379.45779,20,18.9728895
PBS,1,maze-128-128-10,6,321.84456,16,20.115285
PBS,1,maze-128-128-10,8,243.48574999999997,11,22.13506818181818
PBS,1,maze-128-128-10,10,191.9314,7,27.41877142857143
PBS,1,maze-128-128-10,12,70.6956,3,23.5652
PBS,1,maze-128-128-10,14,59.818,2,29.909
PBS,1,maze-128-128-10,16,42.6222,1,42.6222
PBS,1,maze-128-128-10,18,49.3863,1,49.3863
PBS,1,maze-128-128-2,2,203.791189,19,10.725852052631579
PBS,1,maze-128-128-2,4,364.92037999999997,13,28.07079846153846
PBS,1,maze-128-128-2,6,117.0385,3,39.01283333333333
PBS,1,Berlin_1_256,2,7.2144390000000005,20,0.36072195
PBS,1,Berlin_1_256,4,14.414534000000002,20,0.7207267
PBS,1,Berlin_1_256,6,22.243549000000005,20,1.1121774500000003
PBS,1,Berlin_1_256,8,28.795101000000003,20,1.43975505
PBS,1,Berlin_1_256,10,47.69563500000001,19,2.510296578947369
PBS,1,Berlin_1_256,12,71.224497,18,3.9569165
PBS,1,Berlin_1_256,14,91.743348,18,5.096852666666667
PBS,1,Berlin_1_256,16,145.43842600000002,18,8.079912555555557
PBS,1,Berlin_1_256,18,149.31613799999997,17,8.783302235294116
PBS,1,Berlin_1_256,20,179.52106199999997,17,10.560062470588234
PBS,1,Berlin_1_256,22,246.91889000000003,17,14.524640588235297
PBS,1,Berlin_1_256,24,259.28397,15,17.285598
PBS,1,Berlin_1_256,26,274.45482,15,18.296988
PBS,1,Berlin_1_256,28,254.52702000000002,13,19.57900153846154
PBS,1,Berlin_1_256,30,267.419,12,22.284916666666664
PBS,1,Berlin_1_256,32,264.98809,11,24.089826363636362
PBS,1,Berlin_1_256,34,210.08202999999997,9,23.342447777777775
PBS,1,Berlin_1_256,36,197.45444,7,28.207777142857143
PBS,1,Berlin_1_256,38,175.71396,6,29.285659999999996
PBS,1,Berlin_1_256,40,139.26954999999998,5,27.853909999999996
PBS,1,Berlin_1_256,42,202.00420000000003,5,40.40084
PBS,1,Berlin_1_256,44,89.00890000000001,3,29.669633333333337
PBS,1,Berlin_1_256,46,93.7191,3,31.2397
PBS,1,Berlin_1_256,48,96.8899,3,32.29663333333333
PBS,1,Berlin_1_256,50,122.65690000000001,3,40.88563333333334
PBS,1,Berlin_1_256,52,83.8115,2,41.90575
PBS,1,Berlin_1_256,54,118.2373,3,39.41243333333333
PBS,1,Berlin_1_256,56,91.94980000000001,2,45.974900000000005
PBS,1,Berlin_1_256,58,91.668,2,45.834
PBS,1,Berlin_1_256,60,117.3792,2,58.6896
PBS,1,Boston_0_256,2,12.429897,20,0.62149485
PBS,1,Boston_0_256,4,43.46645900000001,20,2.17332295
PBS,1,Boston_0_256,6,51.86228900000001,20,2.5931144500000007
PBS,1,Boston_0_256,8,91.40478100000001,20,4.5702390500000005
PBS,1,Boston_0_256,10,84.225193,18,4.679177388888889
PBS,1,Boston_0_256,12,160.09796,18,8.89433111111111
PBS,1,Boston_0_256,14,167.94563000000005,17,9.879154705882357
PBS,1,Boston_0_256,16,177.82486000000006,17,10.460285882352945
PBS,1,Boston_0_256,18,187.89336,16,11.743335
PBS,1,Boston_0_256,20,313.91613,15,20.927742000000002
PBS,1,Boston_0_256,22,222.61756,11,20.23796
PBS,1,Boston_0_256,24,202.34583999999998,10,20.234583999999998
PBS,1,Boston_0_256,26,203.992,8,25.499
PBS,1,Boston_0_256,28,141.4836,6,23.5806
PBS,1,Boston_0_256,30,126.97909999999999,5,25.395819999999997
PBS,1,Boston_0_256,32,134.0334,5,26.80668
PBS,1,Boston_0_256,34,181.7362,5,36.34724
PBS,1,Boston_0_256,36,207.0752,5,41.41504
PBS,1,Boston_0_256,38,152.59269999999998,4,38.148174999999995
PBS,1,Boston_0_256,40,122.4897,3,40.8299
PBS,1,Boston_0_256,42,90.6059,2,45.30295
PBS,1,Boston_0_256,44,103.9418,2,51.9709
PBS,1,Boston_0_256,46,101.1314,2,50.5657
PBS,1,Boston_0_256,48,103.705,2,51.8525
PBS,1,Boston_0_256,50,54.0691,1,54.0691
PBS,1,Paris_1_256,2,16.666928,20,0.8333463999999999
PBS,1,Paris_1_256,4,32.885419,20,1.64427095
PBS,1,Paris_1_256,6,75.612198,20,3.7806099000000004
PBS,1,Paris_1_256,8,94.186286,20,4.7093143
PBS,1,Paris_1_256,10,115.69694199999999,20,5.7848470999999995
PBS,1,Paris_1_256,12,151.38808600000002,20,7.5694043
PBS,1,Paris_1_256,14,182.83937699999998,19,9.623125105263156
PBS,1,Paris_1_256,16,232.58380699999998,18,12.92132261111111
PBS,1,Paris_1_256,18,276.19435,18,15.344130555555555
PBS,1,Paris_1_256,20,330.7623,18,18.37568333333333
PBS,1,Paris_1_256,22,394.24404000000004,17,23.190825882352943
PBS,1,Paris_1_256,24,441.86167,16,27.616354375
PBS,1,Paris_1_256,26,454.72532000000007,16,28.420332500000004
PBS,1,Paris_1_256,28,365.67371,12,30.472809166666668
PBS,1,Paris_1_256,30,290.59740999999997,9,32.288601111111106
PBS,1,Paris_1_256,32,96.5486,5,19.30972
PBS,1,Paris_1_256,34,118.7463,5,23.74926
PBS,1,Paris_1_256,36,121.36070000000001,5,24.27214
PBS,1,Paris_1_256,38,157.6628,5,31.53256
PBS,1,Paris_1_256,40,144.5972,4,36.1493
PBS,1,Paris_1_256,42,157.4933,4,39.373325
PBS,1,Paris_1_256,44,102.8233,3,34.274433333333334
PBS,1,Paris_1_256,46,56.1819,2,28.09095
PBS,1,Paris_1_256,48,39.7088,1,39.7088
PBS,1,Paris_1_256,50,45.5963,1,45.5963
PBS,1,Paris_1_256,52,42.9979,1,42.9979
PBS,1,ht_chantry,2,5.403866,20,0.27019329999999997
PBS,1,ht_chantry,4,11.544825,20,0.5772412499999999
PBS,1,ht_chantry,6,35.943357,20,1.79716785
PBS,1,ht_chantry,8,81.641198,20,4.0820599
PBS,1,ht_chantry,10,153.59173100000004,20,7.679586550000002
PBS,1,ht_chantry,12,166.96146599999997,18,9.275636999999998
PBS,1,ht_chantry,14,236.17382899999998,17,13.892578176470588
PBS,1,ht_chantry,16,200.07409,15,13.338272666666667
PBS,1,ht_chantry,18,287.70964999999995,15,19.18064333333333
PBS,1,ht_chantry,20,255.96548999999996,13,19.689653076923072
PBS,1,ht_chantry,22,282.74995,9,31.41666111111111
PBS,1,ht_chantry,24,91.863,4,22.96575
PBS,1,ht_chantry,26,72.8964,2,36.4482
PBS,1,ht_chantry,28,69.1981,2,34.59905
PBS,1,ht_mansion_n,2,13.596340000000001,20,0.6798170000000001
PBS,1,ht_mansion_n,4,15.476840000000001,20,0.773842
PBS,1,ht_mansion_n,6,28.250047,20,1.41250235
PBS,1,ht_mansion_n,8,46.010437,20,2.30052185
PBS,1,ht_mansion_n,10,91.788722,20,4.5894361
PBS,1,ht_mansion_n,12,122.69659400000002,20,6.134829700000001
PBS,1,ht_mansion_n,14,150.23510399999998,20,7.511755199999999
PBS,1,ht_mansion_n,16,206.719017,20,10.33595085
PBS,1,ht_mansion_n,18,282.460531,20,14.12302655
PBS,1,ht_mansion_n,20,240.184326,18,13.343573666666666
PBS,1,ht_mansion_n,22,229.22562999999997,15,15.281708666666665
PBS,1,ht_mansion_n,24,184.51443799999998,13,14.193418307692307
PBS,1,ht_mansion_n,26,224.74775999999997,13,17.28828923076923
PBS,1,ht_mansion_n,28,224.51621000000003,11,20.410564545454548
PBS,1,ht_mansion_n,30,182.04787000000002,9,20.227541111111112
PBS,1,ht_mansion_n,32,195.38061,9,21.708956666666666
PBS,1,ht_mansion_n,34,125.1492,6,20.8582
PBS,1,ht_mansion_n,36,166.40630000000002,6,27.734383333333337
PBS,1,ht_mansion_n,38,156.3722,5,31.27444
PBS,1,ht_mansion_n,40,95.5865,3,31.862166666666667
PBS,1,ht_mansion_n,42,24.8997,1,24.8997
PBS,1,ht_mansion_n,46,50.7278,1,50.7278
PBS,1,ht_mansion_n,48,51.8941,1,51.8941
PBS,1,lak303d,2,74.90447400000001,20,3.7452237000000004
PBS,1,lak303d,4,132.773547,17,7.810208647058824
PBS,1,lak303d,6,201.4326,15,13.428840000000001
PBS,1,lak303d,8,180.463513,10,18.0463513
PBS,1,lak303d,10,87.06339,7,12.437627142857142
PBS,1,lak303d,12,113.09463,6,18.849104999999998
PBS,1,lak303d,14,37.15202,2,18.57601
PBS,1,lak303d,16,53.5633,1,53.5633
PBS,1,lt_gallowstemplar_n,2,1.35016,20,0.067508
PBS,1,lt_gallowstemplar_n,4,2.9859109999999993,20,0.14929554999999997
PBS,1,lt_gallowstemplar_n,6,46.386516,20,2.3193258
PBS,1,lt_gallowstemplar_n,8,25.171619000000007,19,1.3248220526315793
PBS,1,lt_gallowstemplar_n,10,48.089993,18,2.6716662777777778
PBS,1,lt_gallowstemplar_n,12,68.572151,17,4.0336559411764705
PBS,1,lt_gallowstemplar_n,14,133.552533,17,7.856031352941177
PBS,1,lt_gallowstemplar_n,16,137.65032100000002,15,9.176688066666667
PBS,1,lt_gallowstemplar_n,18,214.77581300000003,15,14.318387533333334
PBS,1,lt_gallowstemplar_n,20,308.52022999999997,12,25.710019166666665
PBS,1,lt_gallowstemplar_n,22,229.55466,10,22.955466
PBS,1,lt_gallowstemplar_n,24,184.6477,7,26.378242857142855
PBS,1,lt_gallowstemplar_n,26,105.97866,4,26.494665
PBS,1,lt_gallowstemplar_n,28,137.5876,3,45.86253333333334
PBS,1,lt_gallowstemplar_n,30,24.8147,1,24.8147
PBS,1,lt_gallowstemplar_n,32,24.908,1,24.908
PBS,1,lt_gallowstemplar_n,34,24.624,1,24.624
PBS,1,lt_gallowstemplar_n,36,28.6451,1,28.6451
PBS,1,den312d,2,0.359673,20,0.01798365
PBS,1,den312d,4,1.607671,20,0.08038355
PBS,1,den312d,6,2.7698139999999998,20,0.1384907
PBS,1,den312d,8,8.259976,20,0.4129988
PBS,1,den312d,10,14.276262000000001,20,0.7138131000000001
PBS,1,den312d,12,28.347940000000005,20,1.4173970000000002
PBS,1,den312d,14,52.459483,20,2.62297415
PBS,1,den312d,16,95.084823,20,4.75424115
PBS,1,den312d,18,144.44467899999998,20,7.222233949999999
PBS,1,den312d,20,311.82968,20,15.591484
PBS,1,den312d,22,213.63639,15,14.242426
PBS,1,den312d,24,188.61006999999998,10,18.861006999999997
PBS,1,den312d,26,239.12197,10,23.912197
PBS,1,den312d,28,280.0656,8,35.0082
PBS,1,den312d,30,91.4795,3,30.493166666666667
PBS,1,den312d,32,76.5597,2,38.27985
PBS,1,den312d,34,32.0499,1,32.0499
PBS,1,ost003d,2,35.949588000000006,20,1.7974794000000003
PBS,1,ost003d,4,79.717174,20,3.9858587
PBS,1,ost003d,6,133.24500799999998,17,7.837941647058822
PBS,1,ost003d,8,205.53324099999998,16,12.845827562499998
PBS,1,ost003d,10,223.95948099999995,13,17.227652384615382
PBS,1,ost003d,12,263.51528099999996,11,23.955934636363633
PBS,1,ost003d,14,175.821295,6,29.303549166666667
PBS,1,ost003d,16,132.75103000000001,5,26.550206000000003
PBS,1,ost003d,18,31.473,1,31.473
PBS,1,brc202d,2,169.772369,17,9.98660994117647
PBS,1,brc202d,4,264.12715000000003,12,22.010595833333337
PBS,1,brc202d,6,215.24744,9,23.916382222222225
PBS,1,brc202d,8,142.64612,5,28.529224
PBS,1,brc202d,10,84.6583,2,42.32915
PBS,1,den520d,2,4.280150999999999,20,0.21400754999999996
PBS,1,den520d,4,23.847431999999998,20,1.1923716
PBS,1,den520d,6,80.365477,20,4.01827385
PBS,1,den520d,8,125.90991,20,6.2954954999999995
PBS,1,den520d,10,203.89132899999998,19,10.731122578947367
PBS,1,den520d,12,194.24008999999998,18,10.79111611111111
PBS,1,den520d,14,206.78373000000002,17,12.163748823529414
PBS,1,den520d,16,241.30978,15,16.087318666666665
PBS,1,den520d,18,180.48290000000003,13,13.883300000000002
PBS,1,den520d,20,176.82105,12,14.7350875
PBS,1,den520d,22,251.99962,12,20.99996833333333
PBS,1,den520d,24,250.77183000000005,11,22.797439090909094
PBS,1,den520d,26,249.50824,10,24.950824
PBS,1,den520d,28,208.7801,8,26.0975125
PBS,1,den520d,30,109.81830000000001,5,21.96366
PBS,1,den520d,32,110.97679999999998,4,27.744199999999996
PBS,1,den520d,34,51.039,2,25.5195
PBS,1,den520d,36,48.9896,1,48.9896
PBS,1,den520d,38,49.1412,1,49.1412
PBS,1,w_woundedcoast,2,246.16575,20,12.3082875
PBS,1,w_woundedcoast,4,354.48269000000005,19,18.65698368421053
PBS,1,w_woundedcoast,6,332.55998,15,22.170665333333332
PBS,1,w_woundedcoast,8,234.17624,9,26.019582222222223
PBS,1,w_woundedcoast,10,258.0962,7,36.87088571428571
PBS,1,w_woundedcoast,12,152.35860000000002,3,50.78620000000001
PBS,2,empty-8-8,2,0.004448,20,0.00022239999999999998
PBS,2,empty-8-8,4,0.026874,20,0.0013437
PBS,2,empty-8-8,6,0.046684,20,0.0023342000000000003
PBS,2,empty-8-8,8,0.08013,20,0.0040065000000000005
PBS,2,empty-8-8,10,0.22192099999999998,20,0.01109605
PBS,2,empty-8-8,12,0.4620420000000001,20,0.023102100000000007
PBS,2,empty-8-8,14,0.8458610000000001,20,0.042293050000000006
PBS,2,empty-8-8,16,1.375274,20,0.06876370000000001
PBS,2,empty-8-8,18,2.837611,20,0.14188055
PBS,2,empty-8-8,20,11.103451,20,0.55517255
PBS,2,empty-8-8,22,73.201017,20,3.6600508499999997
PBS,2,empty-8-8,24,164.82463099999998,19,8.674980578947368
PBS,2,empty-8-8,26,140.81744,17,8.283378823529413
PBS,2,empty-8-8,28,126.67096000000001,14,9.047925714285714
PBS,2,empty-8-8,30,53.03388,10,5.303388
PBS,2,empty-16-16,2,0.11994,20,0.005997000000000001
PBS,2,empty-16-16,4,0.150018,20,0.0075009000000000004
PBS,2,empty-16-16,6,0.289877,20,0.014493849999999999
PBS,2,empty-16-16,8,0.46959399999999996,20,0.0234797
PBS,2,empty-16-16,10,0.8298339999999998,20,0.04149169999999999
PBS,2,empty-16-16,12,1.4096710000000001,20,0.07048355
PBS,2,empty-16-16,14,2.2998089999999998,20,0.11499045
PBS,2,empty-16-16,16,4.339831,20,0.21699155
PBS,2,empty-16-16,18,10.007837,20,0.50039185
PBS,2,empty-16-16,20,19.939189,20,0.99695945
PBS,2,empty-16-16,22,46.709984999999996,20,2.33549925
PBS,2,empty-16-16,24,102.207611,20,5.11038055
PBS,2,empty-16-16,26,63.099278,18,3.5055154444444443
PBS,2,empty-16-16,28,99.729036,18,5.540502
PBS,2,empty-16-16,30,125.16854,15,8.344569333333332
PBS,2,empty-16-16,32,179.77998000000002,15,11.985332000000001
PBS,2,empty-16-16,34,184.61762000000002,11,16.783420000000003
PBS,2,empty-16-16,36,74.63962000000001,7,10.662802857142859
PBS,2,empty-16-16,38,44.13922,4,11.034805
PBS,2,empty-16-16,40,55.26978999999999,4,13.817447499999998
PBS,2,empty-16-16,42,36.27982,3,12.093273333333334
PBS,2,empty-16-16,44,42.61977,3,14.20659
PBS,2,empty-16-16,46,20.35,1,20.35
PBS,2,empty-16-16,48,40.9298,2,20.4649
PBS,2,empty-16-16,50,18.5699,1,18.5699
PBS,2,empty-16-16,52,21.6299,1,21.6299
PBS,2,empty-16-16,54,17.9899,1,17.9899
PBS,2,empty-32-32,2,0.0,20,0.0
PBS,2,empty-32-32,4,0.010002,20,0.0005001000000000001
PBS,2,empty-32-32,6,0.7700030000000001,20,0.038500150000000004
PBS,2,empty-32-32,8,0.9199309999999999,20,0.04599655
PBS,2,empty-32-32,10,1.6599059999999999,20,0.0829953
PBS,2,empty-32-32,12,5.189217999999999,20,0.2594609
PBS,2,empty-32-32,14,7.129895,20,0.35649475
PBS,2,empty-32-32,16,13.590696999999999,20,0.6795348499999999
PBS,2,empty-32-32,18,15.890214,20,0.7945107
PBS,2,empty-32-32,20,23.876977,20,1.19384885
PBS,2,empty-32-32,22,31.010067,20,1.55050335
PBS,2,empty-32-32,24,41.612217,20,2.0806108500000002
PBS,2,empty-32-32,26,55.63775699999999,20,2.7818878499999995
PBS,2,empty-32-32,28,78.92263,20,3.9461315
PBS,2,empty-32-32,30,100.73621,20,5.0368105
PBS,2,empty-32-32,32,141.99883999999997,20,7.099941999999999
PBS,2,empty-32-32,34,182.92636000000002,19,9.627703157894738
PBS,2,empty-32-32,36,205.17522,19,10.798695789473683
PBS,2,empty-32-32,38,206.83330999999998,18,11.490739444444444
PBS,2,empty-32-32,40,241.13329,18,13.396293888888888
PBS,2,empty-32-32,42,333.67502,16,20.85468875
PBS,2,empty-32-32,44,265.60943,14,18.972102142857143
PBS,2,empty-32-32,46,364.22885999999994,13,28.01760461538461
PBS,2,empty-32-32,48,314.57025999999996,11,28.59729636363636
PBS,2,empty-32-32,50,394.22420000000005,10,39.42242
PBS,2,empty-32-32,52,335.6913,8,41.9614125
PBS,2,empty-32-32,54,184.86900000000003,5,36.973800000000004
PBS,2,empty-32-32,56,115.26639999999999,3,38.42213333333333
PBS,2,empty-32-32,58,109.8072,3,36.602399999999996
PBS,2,empty-32-32,60,43.8998,1,43.8998
PBS,2,empty-48-48,2,0.020053,20,0.0010026500000000001
PBS,2,empty-48-48,4,0.400042,20,0.020002100000000002
PBS,2,empty-48-48,6,0.6099670000000001,20,0.030498350000000007
PBS,2,empty-48-48,8,2.730069,20,0.13650345
PBS,2,empty-48-48,10,8.577562999999998,20,0.4288781499999999
PBS,2,empty-48-48,12,31.016064999999994,20,1.5508032499999997
PBS,2,empty-48-48,14,22.772148,20,1.1386074000000002
PBS,2,empty-48-48,16,33.305808,20,1.6652904
PBS,2,empty-48-48,18,33.603902999999995,20,1.6801951499999999
PBS,2,empty-48-48,20,48.274778999999995,20,2.41373895
PBS,2,empty-48-48,22,56.661919,20,2.8330959499999997
PBS,2,empty-48-48,24,48.65514400000001,19,2.5607970526315795
PBS,2,empty-48-48,26,71.363147,19,3.755955105263158
PBS,2,empty-48-48,28,93.46898999999999,19,4.919420526315789
PBS,2,empty-48-48,30,139.183519,19,7.3254483684210525
PBS,2,empty-48-48,32,197.605599,19,10.400294684210527
PBS,2,empty-48-48,34,189.371895,19,9.966941842105262
PBS,2,empty-48-48,36,212.76096999999996,19,11.197945789473682
PBS,2,empty-48-48,38,291.63206399999996,19,15.349055999999997
PBS,2,empty-48-48,40,223.95319100000003,17,13.17371711764706
PBS,2,empty-48-48,42,307.56548999999995,17,18.092087647058822
PBS,2,empty-48-48,44,294.30349000000007,16,18.393968125000004
PBS,2,empty-48-48,46,334.99969,15,22.333312666666664
PBS,2,empty-48-48,48,427.53373999999997,16,26.720858749999998
PBS,2,empty-48-48,50,308.64111,13,23.74162384615385
PBS,2,empty-48-48,52,398.11650000000003,12,33.176375
PBS,2,empty-48-48,54,270.67109999999997,8,33.833887499999996
PBS,2,empty-48-48,56,205.1492,6,34.19153333333333
PBS,2,empty-48-48,58,299.9059,8,37.4882375
PBS,2,empty-48-48,60,158.7802,4,39.69505
PBS,2,random-32-32-10,2,0.009967,20,0.00049835
PBS,2,random-32-32-10,4,0.180029,20,0.00900145
PBS,2,random-32-32-10,6,0.239922,20,0.011996099999999999
PBS,2,random-32-32-10,8,0.49000599999999994,20,0.024500299999999996
PBS,2,random-32-32-10,10,1.289884,20,0.0644942
PBS,2,random-32-32-10,12,2.4097120000000003,20,0.12048560000000001
PBS,2,random-32-32-10,14,9.295846,20,0.46479229999999994
PBS,2,random-32-32-10,16,20.36739,20,1.0183695
PBS,2,random-32-32-10,18,27.862132,20,1.3931065999999999
PBS,2,random-32-32-10,20,36.25262299999999,20,1.8126311499999996
PBS,2,random-32-32-10,22,52.21664600000001,20,2.6108323000000007
PBS,2,random-32-32-10,24,64.79080400000001,20,3.2395402000000004
PBS,2,random-32-32-10,26,134.68859500000002,20,6.734429750000001
PBS,2,random-32-32-10,28,123.782973,19,6.5148933157894735
PBS,2,random-32-32-10,30,283.235774,18,15.735320777777778
PBS,2,random-32-32-10,32,185.22377,13,14.247982307692308
PBS,2,random-32-32-10,34,169.11962,11,15.374510909090908
PBS,2,random-32-32-10,36,179.61394,10,17.961394000000002
PBS,2,random-32-32-10,38,209.11138999999997,9,23.234598888888886
PBS,2,random-32-32-10,40,203.97713000000002,8,25.497141250000002
PBS,2,random-32-32-10,42,115.71430000000001,5,23.142860000000002
PBS,2,random-32-32-10,44,88.1918,3,29.397266666666667
PBS,2,random-32-32-10,46,105.8587,3,35.286233333333335
PBS,2,random-32-32-10,48,28.9099,1,28.9099
PBS,2,random-32-32-10,50,44.3098,1,44.3098
PBS,2,random-32-32-10,54,59.8298,1,59.8298
PBS,2,random-32-32-10,56,48.1898,1,48.1898
PBS,2,random-32-32-20,2,0.07001199999999999,20,0.0035005999999999995
PBS,2,random-32-32-20,4,0.569572,20,0.0284786
PBS,2,random-32-32-20,6,0.61014,20,0.030507
PBS,2,random-32-32-20,8,3.0599619999999996,20,0.15299809999999997
PBS,2,random-32-32-20,10,4.299709,20,0.21498545
PBS,2,random-32-32-20,12,7.135561999999999,20,0.3567781
PBS,2,random-32-32-20,14,13.999686999999998,20,0.6999843499999999
PBS,2,random-32-32-20,16,19.869679,20,0.9934839500000001
PBS,2,random-32-32-20,18,27.659719,20,1.38298595
PBS,2,random-32-32-20,20,52.389589,20,2.61947945
PBS,2,random-32-32-20,22,113.66873799999998,20,5.6834368999999985
PBS,2,random-32-32-20,24,160.648891,17,9.449934764705882
PBS,2,random-32-32-20,26,112.519495,12,9.376624583333333
PBS,2,random-32-32-20,28,113.16923000000001,10,11.316923000000001
PBS,2,random-32-32-20,30,153.05903,9,17.00655888888889
PBS,2,random-32-32-20,32,95.11941999999999,6,15.853236666666666
PBS,2,random-32-32-20,34,63.69668,4,15.92417
PBS,2,random-32-32-20,36,23.04568,2,11.52284
PBS,2,random-32-32-20,38,14.68,1,14.68
