map_name,resolution,scenario,algorithm,agents,time,cost,evaluated_nodes,total_nodes
room-64-64-16,4,11,PBS,4,815.875,248,2,3
room-64-64-16,4,11,PBS,8,815.347,388,2,3
room-32-32-4,4,20,PBS,4,0.0916516,71,1,1
room-32-32-4,4,20,PBS,8,6.24029,183,4,7
room-32-32-4,4,20,PBS,12,13.7976,265,9,17
room-32-32-4,4,20,PBS,16,26.3552,379,17,33
room-32-32-4,4,20,PBS,20,580.297,442.5,348,695
room-64-64-16,1,3,CBS,4,1.2173,298,1,1
room-64-64-16,1,3,CBS,8,1.27927,443,1,1
room-64-64-16,1,3,CBS,12,27.3095,701,146,291
room-64-64-16,1,3,CBS,16,30.0505,902,162,323
room-32-32-4,1,12,CBS,4,0.0259616,123,3,5
room-32-32-4,1,12,CBS,8,0.028664,215,3,5
room-32-32-4,1,12,CBS,12,1.40156,330,98,195
room-32-32-4,1,12,CBS,16,72.9453,429,8066,16131
room-32-32-4,1,12,CBS,20,733.656,579,94972,189943
room-64-64-8,1,20,CBS,4,0.299615,268,4,7
room-64-64-8,1,20,CBS,8,31.6622,544,140,279
room-64-64-8,1,20,CBS,12,214.817,791,1138,2275
room-64-64-16,2,3,CBS,4,10.7234,298,1,1
room-64-64-16,2,3,CBS,8,11.3403,443,1,1
room-32-32-4,2,12,CBS,4,0.20596,123,4,7
room-32-32-4,2,12,CBS,8,0.235429,215,4,7
room-64-64-8,2,20,CBS,4,2.34127,267,4,7
room-64-64-16,4,3,CBS,4,99.8293,298,1,1
room-64-64-16,4,3,CBS,8,104.891,443,1,1
room-32-32-4,4,12,CBS,4,3.19285,123,7,13
room-32-32-4,4,12,CBS,8,3.39768,215,7,13
room-64-64-8,4,20,CBS,4,374.128,267,103,205
room-64-64-16,1,3,PBS,4,1.24531,298,1,1
room-64-64-16,1,3,PBS,8,1.30667,443,1,1
room-64-64-16,1,3,PBS,12,16.061,701,6,11
room-64-64-16,1,3,PBS,16,16.9923,902,8,15
room-64-64-16,1,3,PBS,20,65.5391,1159,38,75
room-64-64-16,1,3,PBS,24,189.088,1550,322,636
room-32-32-4,1,12,PBS,4,0.039976,123,3,5
room-32-32-4,1,12,PBS,8,0.041312,215,3,5
room-32-32-4,1,12,PBS,12,1.42994,330,33,65
room-32-32-4,1,12,PBS,16,9.18587,429,224,424
room-32-32-4,1,12,PBS,20,23.4809,579,807,1564
room-32-32-4,1,12,PBS,24,119.613,689,3364,6522
room-64-64-8,1,20,PBS,4,0.313415,268,2,3
room-64-64-8,1,20,PBS,8,42.417,544,36,71
room-64-64-8,1,20,PBS,12,266.821,791,186,369
room-64-64-16,2,3,PBS,4,10.9766,298,1,1
room-64-64-16,2,3,PBS,8,11.6023,443,1,1
