Algorithm,Resolution,Map,Scenario,Num Agents,Flowtime,Time
PBS,4,empty-48-48,19,16,3368.0,54.571
PBS,4,empty-48-48,20,16,3304.0,3.04959
PBS,4,empty-48-48,1,18,3544.0,0.140031
PBS,4,empty-48-48,3,18,5960.0,0.079998
PBS,4,empty-48-48,4,18,4576.0,4.78985
PBS,4,empty-48-48,5,18,5400.0,0.069995
PBS,4,empty-48-48,6,18,4328.0,8.54592
PBS,4,empty-48-48,7,18,5288.0,0.499992
PBS,4,empty-48-48,8,18,4384.0,0.599982
PBS,4,empty-48-48,9,18,4576.0,4.38981
PBS,4,empty-48-48,10,18,4784.0,0.049998
PBS,4,empty-48-48,11,18,4664.0,0.329996
PBS,4,empty-48-48,12,18,4712.0,1.98995
PBS,4,empty-48-48,13,18,3704.0,6.92997
PBS,4,empty-48-48,15,18,4024.0,23.3165
PBS,4,empty-48-48,16,18,4720.0,0.099997
PBS,4,empty-48-48,17,18,4080.0,0.149997
PBS,4,empty-48-48,18,18,4528.0,0.409959
PBS,4,empty-48-48,19,18,4112.0,54.4557
PBS,4,empty-48-48,20,18,3648.0,3.04966
PBS,4,empty-48-48,1,20,3752.0,0.16
PBS,4,empty-48-48,3,20,6256.0,34.5659
PBS,4,empty-48-48,4,20,5360.0,10.3683
PBS,4,empty-48-48,5,20,5672.0,0.079965
PBS,4,empty-48-48,6,20,5024.0,8.57984
PBS,4,empty-48-48,7,20,5856.0,0.539997
PBS,4,empty-48-48,8,20,4840.0,0.63988
PBS,4,empty-48-48,9,20,5216.0,4.39989
PBS,4,empty-48-48,10,20,5128.0,0.079961
PBS,4,empty-48-48,11,20,5248.0,0.340032
PBS,4,empty-48-48,12,20,5136.0,3.96986
PBS,4,empty-48-48,13,20,4216.0,6.95935
PBS,4,empty-48-48,15,20,4592.0,23.3789
PBS,4,empty-48-48,16,20,5400.0,0.400038
PBS,4,empty-48-48,18,20,4896.0,0.849993
PBS,4,empty-48-48,19,20,4576.0,33.7777
PBS,4,empty-48-48,20,20,4152.0,3.06001
PBS,4,empty-48-48,1,22,4264.0,0.169581
PBS,4,empty-48-48,3,22,6648.0,34.4866
PBS,4,empty-48-48,4,22,5976.0,27.0173
PBS,4,empty-48-48,5,22,6288.0,0.100036
PBS,4,empty-48-48,6,22,5216.0,8.53977
PBS,4,empty-48-48,7,22,6368.0,1.2
PBS,4,empty-48-48,8,22,5376.0,0.649994
PBS,4,empty-48-48,9,22,6128.0,9.8998
PBS,4,empty-48-48,10,22,5528.0,0.089997
PBS,4,empty-48-48,11,22,5664.0,1.28996
PBS,4,empty-48-48,12,22,5928.0,5.95986
PBS,4,empty-48-48,13,22,4472.0,7.01703
PBS,4,empty-48-48,15,22,5096.0,23.369
PBS,4,empty-48-48,16,22,5728.0,0.599962
PBS,4,empty-48-48,18,22,5192.0,0.52999
PBS,4,empty-48-48,19,22,4816.0,33.9089
PBS,4,empty-48-48,20,22,4504.0,3.07976
PBS,4,empty-48-48,1,24,4680.0,0.279998
PBS,4,empty-48-48,4,24,6464.0,20.7998
PBS,4,empty-48-48,5,24,6856.0,0.099956
PBS,4,empty-48-48,6,24,5616.0,8.67568
PBS,4,empty-48-48,7,24,6816.0,1.28983
PBS,4,empty-48-48,8,24,5768.0,0.689998
PBS,4,empty-48-48,9,24,6840.0,17.4698
PBS,4,empty-48-48,10,24,5944.0,4.48766
PBS,4,empty-48-48,11,24,6240.0,1.85998
PBS,4,empty-48-48,12,24,6440.0,11.4698
PBS,4,empty-48-48,13,24,5000.0,11.9561
PBS,4,empty-48-48,15,24,5440.0,23.6297
PBS,4,empty-48-48,16,24,6064.0,0.670002
PBS,4,empty-48-48,17,24,6240.0,39.8162
PBS,4,empty-48-48,18,24,5768.0,0.629952
PBS,4,empty-48-48,20,24,5112.0,6.14975
PBS,4,empty-48-48,1,26,5552.0,0.319998
PBS,4,empty-48-48,4,26,6960.0,20.9465
PBS,4,empty-48-48,5,26,7440.0,2.10983
PBS,4,empty-48-48,6,26,6344.0,18.5297
PBS,4,empty-48-48,7,26,7696.0,5.61977
PBS,4,empty-48-48,8,26,6160.0,0.739989
PBS,4,empty-48-48,10,26,6464.0,21.3275
PBS,4,empty-48-48,11,26,6776.0,3.47996
PBS,4,empty-48-48,12,26,6896.0,11.6187
PBS,4,empty-48-48,13,26,5496.0,12.0398
PBS,4,empty-48-48,15,26,6032.0,24.1171
PBS,4,empty-48-48,16,26,6288.0,0.909854
PBS,4,empty-48-48,18,26,6432.0,0.629827
PBS,4,empty-48-48,20,26,5552.0,11.6897
PBS,4,empty-48-48,1,28,6136.0,0.349998
PBS,4,empty-48-48,4,28,7880.0,42.3096
PBS,4,empty-48-48,5,28,7984.0,2.71002
PBS,4,empty-48-48,6,28,6928.0,18.9168
PBS,4,empty-48-48,7,28,7912.0,48.6499
PBS,4,empty-48-48,8,28,6872.0,1.4699
PBS,4,empty-48-48,10,28,7072.0,21.3599
PBS,4,empty-48-48,11,28,7280.0,3.48998
PBS,4,empty-48-48,12,28,7400.0,12.2675
PBS,4,empty-48-48,13,28,5960.0,12.2199
PBS,4,empty-48-48,15,28,6272.0,23.7463
PBS,4,empty-48-48,16,28,7032.0,4.03989
PBS,4,empty-48-48,18,28,6808.0,0.669995
PBS,4,empty-48-48,19,28,6232.0,46.5298
PBS,4,empty-48-48,20,28,6192.0,34.0699
PBS,4,empty-48-48,1,30,6736.0,2.73963
PBS,4,empty-48-48,4,30,8272.0,42.7794
PBS,4,empty-48-48,5,30,8832.0,3.26
PBS,4,empty-48-48,6,30,7488.0,45.3682
PBS,4,empty-48-48,7,30,8424.0,55.9799
PBS,4,empty-48-48,8,30,7592.0,1.50995
PBS,4,empty-48-48,10,30,7712.0,21.5196
PBS,4,empty-48-48,11,30,7936.0,16.0099
PBS,4,empty-48-48,12,30,8112.0,19.1656
PBS,4,empty-48-48,13,30,6472.0,12.1798
PBS,4,empty-48-48,15,30,6408.0,35.2349
PBS,4,empty-48-48,16,30,7536.0,1.74992
PBS,4,empty-48-48,18,30,7320.0,2.83984
PBS,4,empty-48-48,19,30,6760.0,58.5364
PBS,4,empty-48-48,20,30,6624.0,52.6798
PBS,4,empty-48-48,4,32,8488.0,46.3485
PBS,4,empty-48-48,5,32,9688.0,25.8591
PBS,4,empty-48-48,6,32,7768.0,43.9188
PBS,4,empty-48-48,8,32,8160.0,1.47998
PBS,4,empty-48-48,10,32,8136.0,21.6498
PBS,4,empty-48-48,11,32,8560.0,16.14
PBS,4,empty-48-48,12,32,8440.0,20.7497
PBS,4,empty-48-48,13,32,6888.0,12.2999
PBS,4,empty-48-48,15,32,6768.0,35.3696
PBS,4,empty-48-48,16,32,7928.0,4.96988
PBS,4,empty-48-48,18,32,7552.0,7.79979
PBS,4,empty-48-48,20,32,6816.0,50.7197
PBS,4,empty-48-48,3,34,9832.0,53.3178
PBS,4,empty-48-48,4,34,8728.0,46.819
PBS,4,empty-48-48,5,34,10216.0,38.0877
PBS,4,empty-48-48,7,34,9416.0,40.7791
PBS,4,empty-48-48,8,34,8632.0,2.22998
PBS,4,empty-48-48,10,34,8584.0,31.0268
PBS,4,empty-48-48,12,34,9240.0,40.5178
PBS,4,empty-48-48,13,34,7320.0,13.3298
PBS,4,empty-48-48,15,34,7256.0,35.3492
PBS,4,empty-48-48,16,34,8616.0,23.9098
PBS,4,empty-48-48,17,34,8728.0,42.3196
PBS,4,empty-48-48,18,34,7952.0,10.1397
PBS,4,empty-48-48,20,34,7160.0,50.8758
PBS,4,empty-48-48,5,36,10480.0,38.2044
PBS,4,empty-48-48,8,36,9016.0,2.32998
PBS,4,empty-48-48,10,36,9144.0,24.9367
PBS,4,empty-48-48,12,36,9704.0,38.4594
PBS,4,empty-48-48,13,36,7928.0,19.1098
PBS,4,empty-48-48,15,36,7584.0,35.6895
PBS,4,empty-48-48,16,36,9096.0,24.8989
PBS,4,empty-48-48,18,36,8488.0,11.8562
PBS,4,empty-48-48,20,36,7544.0,48.4147
PBS,4,empty-48-48,5,38,10952.0,38.3489
PBS,4,empty-48-48,8,38,9408.0,2.39999
PBS,4,empty-48-48,10,38,9632.0,42.8498
PBS,4,empty-48-48,12,38,10032.0,50.8198
PBS,4,empty-48-48,13,38,8216.0,19.1458
PBS,4,empty-48-48,15,38,7960.0,35.7557
PBS,4,empty-48-48,18,38,9096.0,9.79986
PBS,4,empty-48-48,20,38,8160.0,22.6497
PBS,4,empty-48-48,8,40,9728.0,2.56
PBS,4,empty-48-48,10,40,10000.0,29.7394
PBS,4,empty-48-48,13,40,8352.0,23.4488
PBS,4,empty-48-48,15,40,8280.0,37.9195
PBS,4,empty-48-48,18,40,9472.0,11.0764
PBS,4,empty-48-48,20,40,8536.0,29.3291
PBS,4,empty-48-48,5,42,11632.0,54.2888
PBS,4,empty-48-48,8,42,10624.0,5.59997
PBS,4,empty-48-48,13,42,8728.0,27.7376
PBS,4,empty-48-48,15,42,8912.0,54.2976
PBS,4,empty-48-48,18,42,10040.0,11.7779
PBS,4,empty-48-48,4,44,11640.0,57.7785
PBS,4,empty-48-48,8,44,11344.0,5.77998
PBS,4,empty-48-48,10,44,11200.0,29.1484
PBS,4,empty-48-48,13,44,9256.0,50.1777
PBS,4,empty-48-48,18,44,10432.0,23.7799
PBS,4,empty-48-48,4,46,11944.0,58.7088
PBS,4,empty-48-48,8,46,11848.0,5.99001
PBS,4,empty-48-48,10,46,11544.0,47.6687
PBS,4,empty-48-48,8,48,12360.0,41.9799
PBS,4,empty-48-48,10,48,11736.0,52.6178
PBS,4,random-32-32-10,1,2,480.0,0.0
PBS,4,random-32-32-10,2,2,224.0,0.01
PBS,4,random-32-32-10,3,2,216.0,0.0
PBS,4,random-32-32-10,4,2,512.0,0.010002
PBS,4,random-32-32-10,5,2,328.0,0.0
PBS,4,random-32-32-10,6,2,384.0,0.010035
PBS,4,random-32-32-10,7,2,304.0,0.0
PBS,4,random-32-32-10,8,2,448.0,0.009964
PBS,4,random-32-32-10,9,2,240.0,0.009974
PBS,4,random-32-32-10,10,2,464.0,0.009971
PBS,4,random-32-32-10,11,2,296.0,0.0
PBS,4,random-32-32-10,12,2,256.0,0.0
PBS,4,random-32-32-10,13,2,360.0,0.0
PBS,4,random-32-32-10,14,2,440.0,0.010001
PBS,4,random-32-32-10,15,2,568.0,0.0
PBS,4,random-32-32-10,16,2,328.0,0.0
PBS,4,random-32-32-10,17,2,184.0,0.0
PBS,4,random-32-32-10,18,2,272.0,0.0
PBS,4,random-32-32-10,19,2,168.0,0.0
PBS,4,random-32-32-10,20,2,168.0,0.0
PBS,4,random-32-32-10,1,4,672.0,0.0
PBS,4,random-32-32-10,2,4,536.0,0.010034
PBS,4,random-32-32-10,3,4,496.0,0.0
PBS,4,random-32-32-10,4,4,872.0,0.010001
PBS,4,random-32-32-10,5,4,640.0,0.02996
PBS,4,random-32-32-10,6,4,552.0,0.009974
PBS,4,random-32-32-10,7,4,648.0,0.0
PBS,4,random-32-32-10,8,4,856.0,0.010002
PBS,4,random-32-32-10,9,4,544.0,0.009992
PBS,4,random-32-32-10,10,4,1056.0,0.0
PBS,4,random-32-32-10,11,4,776.0,0.0
PBS,4,random-32-32-10,12,4,608.0,0.04999
PBS,4,random-32-32-10,13,4,832.0,0.0
PBS,4,random-32-32-10,14,4,1072.0,0.0
PBS,4,random-32-32-10,15,4,984.0,0.009994
PBS,4,random-32-32-10,16,4,544.0,0.010014
PBS,4,random-32-32-10,17,4,400.0,0.0
PBS,4,random-32-32-10,18,4,560.0,0.909996
PBS,4,random-32-32-10,19,4,624.0,0.0
PBS,4,random-32-32-10,20,4,624.0,0.0
PBS,4,random-32-32-10,1,6,1112.0,0.009953
PBS,4,random-32-32-10,2,6,856.0,0.009991
PBS,4,random-32-32-10,3,6,848.0,0.0
PBS,4,random-32-32-10,4,6,1232.0,0.009969
PBS,4,random-32-32-10,5,6,936.0,0.030008
PBS,4,random-32-32-10,6,6,996.0,0.170034
PBS,4,random-32-32-10,7,6,912.0,0.0
PBS,4,random-32-32-10,8,6,1048.0,0.009967
PBS,4,random-32-32-10,9,6,872.0,0.009956
PBS,4,random-32-32-10,10,6,1296.0,0.010044
PBS,4,random-32-32-10,11,6,1288.0,0.010088
PBS,4,random-32-32-10,12,6,968.0,0.359965
PBS,4,random-32-32-10,13,6,1144.0,0.0
PBS,4,random-32-32-10,14,6,1488.0,0.009965
PBS,4,random-32-32-10,15,6,1392.0,0.009989
PBS,4,random-32-32-10,16,6,856.0,0.019995
PBS,4,random-32-32-10,17,6,848.0,0.069999
PBS,4,random-32-32-10,18,6,1184.0,0.939999
PBS,4,random-32-32-10,19,6,1168.0,0.0
PBS,4,random-32-32-10,20,6,1152.0,0.010001
PBS,4,random-32-32-10,1,8,1576.0,0.019963
PBS,4,random-32-32-10,2,8,1312.0,0.040028
PBS,4,random-32-32-10,3,8,1120.0,0.010009
PBS,4,random-32-32-10,4,8,1648.0,0.020001
PBS,4,random-32-32-10,5,8,1256.0,0.589986
PBS,4,random-32-32-10,6,8,1492.0,0.370001
PBS,4,random-32-32-10,7,8,1440.0,0.040002
PBS,4,random-32-32-10,8,8,1344.0,0.009996
PBS,4,random-32-32-10,9,8,1232.0,0.00999
PBS,4,random-32-32-10,10,8,1744.0,0.819954
PBS,4,random-32-32-10,11,8,1744.0,0.010002
PBS,4,random-32-32-10,12,8,1352.0,0.250002
PBS,4,random-32-32-10,13,8,1376.0,0.010043
PBS,4,random-32-32-10,14,8,1776.0,0.009964
PBS,4,random-32-32-10,15,8,1576.0,0.019961
PBS,4,random-32-32-10,16,8,1224.0,0.049968
PBS,4,random-32-32-10,17,8,1200.0,0.129992
PBS,4,random-32-32-10,18,8,1600.0,0.949981
PBS,4,random-32-32-10,19,8,1416.0,0.010001
PBS,4,random-32-32-10,20,8,1464.0,0.019947
PBS,4,random-32-32-10,1,10,1944.0,0.029961
PBS,4,random-32-32-10,2,10,1696.0,0.039998
PBS,4,random-32-32-10,3,10,1616.0,0.079999
PBS,4,random-32-32-10,4,10,2240.0,0.090001
PBS,4,random-32-32-10,5,10,1512.0,1.40004
PBS,4,random-32-32-10,6,10,1684.0,0.340023
PBS,4,random-32-32-10,7,10,2096.0,0.040036
PBS,4,random-32-32-10,8,10,1816.0,0.02005
PBS,4,random-32-32-10,9,10,1744.0,0.06
PBS,4,random-32-32-10,10,10,2208.0,2.51996
PBS,4,random-32-32-10,11,10,2032.0,0.03997
PBS,4,random-32-32-10,12,10,1648.0,0.239992
PBS,4,random-32-32-10,13,10,1856.0,0.020001
PBS,4,random-32-32-10,14,10,1920.0,1.54999
PBS,4,random-32-32-10,15,10,2008.0,0.029955
PBS,4,random-32-32-10,16,10,1512.0,0.06
PBS,4,random-32-32-10,17,10,1448.0,0.159957
PBS,4,random-32-32-10,18,10,1840.0,0.960001
PBS,4,random-32-32-10,19,10,1976.0,0.179999
PBS,4,random-32-32-10,20,10,1960.0,0.049962
PBS,4,random-32-32-10,1,12,2328.0,0.109959
PBS,4,random-32-32-10,2,12,2064.0,0.649958
PBS,4,random-32-32-10,3,12,1928.0,0.130001
PBS,4,random-32-32-10,4,12,2336.0,0.099992
PBS,4,random-32-32-10,5,12,2008.0,1.40978
PBS,4,random-32-32-10,6,12,1964.0,0.709948
PBS,4,random-32-32-10,7,12,2304.0,0.050038
PBS,4,random-32-32-10,8,12,2208.0,3.78004
PBS,4,random-32-32-10,9,12,2080.0,0.129998
PBS,4,random-32-32-10,10,12,2480.0,3.32998
PBS,4,random-32-32-10,11,12,2216.0,0.049994
PBS,4,random-32-32-10,12,12,1936.0,0.540001
PBS,4,random-32-32-10,13,12,2184.0,0.04999
PBS,4,random-32-32-10,14,12,2224.0,1.55995
PBS,4,random-32-32-10,15,12,2416.0,0.16
PBS,4,random-32-32-10,16,12,1672.0,0.070005
PBS,4,random-32-32-10,17,12,1784.0,0.309996
PBS,4,random-32-32-10,18,12,2048.0,0.969885
PBS,4,random-32-32-10,19,12,2392.0,0.19
PBS,4,random-32-32-10,20,12,2384.0,0.110046
PBS,4,random-32-32-10,1,14,2888.0,12.9782
PBS,4,random-32-32-10,2,14,2296.0,0.709955
PBS,4,random-32-32-10,3,14,2224.0,0.153496
PBS,4,random-32-32-10,4,14,2648.0,35.3145
PBS,4,random-32-32-10,5,14,2576.0,2.63996
PBS,4,random-32-32-10,6,14,2276.0,0.709988
PBS,4,random-32-32-10,7,14,2752.0,0.069961
PBS,4,random-32-32-10,8,14,2648.0,3.50807
PBS,4,random-32-32-10,9,14,2504.0,0.153627
PBS,4,random-32-32-10,10,14,2904.0,3.34725
PBS,4,random-32-32-10,11,14,2544.0,0.059989
PBS,4,random-32-32-10,12,14,2264.0,0.570001
PBS,4,random-32-32-10,13,14,2304.0,0.05
PBS,4,random-32-32-10,14,14,2368.0,1.57998
PBS,4,random-32-32-10,15,14,2752.0,0.219933
PBS,4,random-32-32-10,16,14,2112.0,0.079984
PBS,4,random-32-32-10,17,14,2160.0,0.559993
PBS,4,random-32-32-10,18,14,2464.0,2.03
PBS,4,random-32-32-10,19,14,2800.0,0.196633
PBS,4,random-32-32-10,20,14,2680.0,0.119999
PBS,4,random-32-32-10,1,16,3200.0,13.0283
PBS,4,random-32-32-10,2,16,2776.0,6.5474
PBS,4,random-32-32-10,3,16,2704.0,0.17
PBS,4,random-32-32-10,4,16,2720.0,54.7405
PBS,4,random-32-32-10,5,16,3032.0,5.10998
PBS,4,random-32-32-10,6,16,2548.0,2.05979
PBS,4,random-32-32-10,7,16,2888.0,0.07
PBS,4,random-32-32-10,8,16,3072.0,4.77984
PBS,4,random-32-32-10,9,16,2792.0,0.160013
PBS,4,random-32-32-10,10,16,3288.0,2.64988
PBS,4,random-32-32-10,11,16,3056.0,8.38739
PBS,4,random-32-32-10,12,16,2568.0,1.14003
PBS,4,random-32-32-10,13,16,2496.0,0.080003
PBS,4,random-32-32-10,14,16,2888.0,6.99997
PBS,4,random-32-32-10,15,16,3152.0,0.259999
PBS,4,random-32-32-10,16,16,2816.0,22.6428
PBS,4,random-32-32-10,17,16,2736.0,13.6278
PBS,4,random-32-32-10,18,16,2696.0,2.02992
PBS,4,random-32-32-10,19,16,3208.0,0.590008
PBS,4,random-32-32-10,20,16,2960.0,2.97777
PBS,4,random-32-32-10,1,18,3496.0,35.9634
PBS,4,random-32-32-10,2,18,3088.0,11.4181
PBS,4,random-32-32-10,3,18,3256.0,4.55717
PBS,4,random-32-32-10,5,18,3416.0,24.2899
PBS,4,random-32-32-10,6,18,2884.0,3.6498
PBS,4,random-32-32-10,7,18,3344.0,0.090001
PBS,4,random-32-32-10,8,18,3424.0,6.50769
PBS,4,random-32-32-10,9,18,2968.0,0.180005
PBS,4,random-32-32-10,10,18,3632.0,2.94999
PBS,4,random-32-32-10,11,18,3336.0,8.46767
PBS,4,random-32-32-10,12,18,2952.0,0.629969
PBS,4,random-32-32-10,13,18,2928.0,0.750036
PBS,4,random-32-32-10,14,18,3272.0,12.35
PBS,4,random-32-32-10,15,18,3672.0,0.28
PBS,4,random-32-32-10,16,18,2976.0,20.975
PBS,4,random-32-32-10,17,18,3016.0,13.1781
PBS,4,random-32-32-10,18,18,3232.0,2.20995
PBS,4,random-32-32-10,19,18,3448.0,1.20984
PBS,4,random-32-32-10,20,18,3360.0,4.30995
PBS,4,random-32-32-10,1,20,3880.0,14.3781
PBS,4,random-32-32-10,2,20,3656.0,9.31756
PBS,4,random-32-32-10,3,20,3768.0,11.187
PBS,4,random-32-32-10,4,20,3320.0,36.8759
PBS,4,random-32-32-10,6,20,3148.0,7.32978
PBS,4,random-32-32-10,7,20,3664.0,0.389999
PBS,4,random-32-32-10,8,20,3792.0,2.88957
PBS,4,random-32-32-10,9,20,3184.0,1.1
PBS,4,random-32-32-10,10,20,4088.0,3.6599
PBS,4,random-32-32-10,11,20,3664.0,4.65002
PBS,4,random-32-32-10,12,20,3192.0,0.909962
PBS,4,random-32-32-10,13,20,3464.0,1.87999
PBS,4,random-32-32-10,14,20,3632.0,16.3099
PBS,4,random-32-32-10,15,20,4104.0,9.80765
PBS,4,random-32-32-10,16,20,3272.0,24.4938
PBS,4,random-32-32-10,17,20,3328.0,14.9492
PBS,4,random-32-32-10,18,20,3680.0,3.32994
PBS,4,random-32-32-10,19,20,3872.0,3.23979
PBS,4,random-32-32-10,20,20,3960.0,2.72744
PBS,4,random-32-32-10,1,22,4344.0,14.3386
PBS,4,random-32-32-10,2,22,3936.0,9.24807
PBS,4,random-32-32-10,3,22,3992.0,5.68754
PBS,4,random-32-32-10,4,22,3632.0,47.075
PBS,4,random-32-32-10,6,22,3508.0,22.5399
PBS,4,random-32-32-10,7,22,3968.0,17.929
PBS,4,random-32-32-10,8,22,4160.0,6.96998
PBS,4,random-32-32-10,9,22,3608.0,1.38761
PBS,4,random-32-32-10,10,22,4776.0,3.73933
PBS,4,random-32-32-10,11,22,4144.0,4.85775
PBS,4,random-32-32-10,12,22,3640.0,0.689936
PBS,4,random-32-32-10,13,22,3712.0,1.93988
PBS,4,random-32-32-10,14,22,3896.0,14.6899
PBS,4,random-32-32-10,15,22,4344.0,1.78993
PBS,4,random-32-32-10,16,22,3504.0,24.3927
PBS,4,random-32-32-10,17,22,3768.0,32.3464
PBS,4,random-32-32-10,18,22,4024.0,3.37004
PBS,4,random-32-32-10,19,22,4112.0,8.66983
PBS,4,random-32-32-10,20,22,4280.0,2.01886
PBS,4,random-32-32-10,1,24,4600.0,14.2289
PBS,4,random-32-32-10,2,24,4152.0,24.2954
PBS,4,random-32-32-10,3,24,4320.0,5.72
PBS,4,random-32-32-10,6,24,3868.0,25.6397
PBS,4,random-32-32-10,7,24,4184.0,18.1059
PBS,4,random-32-32-10,8,24,4296.0,5.92646
PBS,4,random-32-32-10,9,24,4184.0,2.46001
PBS,4,random-32-32-10,10,24,5104.0,9.09997
PBS,4,random-32-32-10,11,24,4504.0,5.27935
PBS,4,random-32-32-10,12,24,3944.0,1.14985
PBS,4,random-32-32-10,13,24,3928.0,4.69003
PBS,4,random-32-32-10,14,24,4296.0,18.8498
PBS,4,random-32-32-10,15,24,4736.0,2.05779
PBS,4,random-32-32-10,16,24,3664.0,38.9298
PBS,4,random-32-32-10,17,24,4136.0,18.5599
PBS,4,random-32-32-10,18,24,4192.0,5.28999
PBS,4,random-32-32-10,19,24,4432.0,15.1092
PBS,4,random-32-32-10,20,24,4776.0,9.47639
PBS,4,random-32-32-10,1,26,4856.0,43.1049
PBS,4,random-32-32-10,2,26,4552.0,31.4967
PBS,4,random-32-32-10,3,26,4680.0,24.6977
PBS,4,random-32-32-10,6,26,4388.0,29.0999
PBS,4,random-32-32-10,7,26,4400.0,40.5672
PBS,4,random-32-32-10,8,26,4776.0,3.55999
PBS,4,random-32-32-10,9,26,4792.0,4.77762
PBS,4,random-32-32-10,10,26,5304.0,10.12
PBS,4,random-32-32-10,11,26,4840.0,9.40802
PBS,4,random-32-32-10,12,26,4400.0,1.42999
PBS,4,random-32-32-10,13,26,4436.0,11.1469
PBS,4,random-32-32-10,16,26,4144.0,56.4501
PBS,4,random-32-32-10,17,26,4456.0,17.8696
PBS,4,random-32-32-10,18,26,4552.0,6.98993
PBS,4,random-32-32-10,19,26,4816.0,17.6271
PBS,4,random-32-32-10,1,28,5232.0,23.6179
PBS,4,random-32-32-10,2,28,5112.0,28.4064
PBS,4,random-32-32-10,3,28,5056.0,49.0744
PBS,4,random-32-32-10,4,28,4432.0,36.7447
PBS,4,random-32-32-10,6,28,4772.0,34.3899
PBS,4,random-32-32-10,7,28,4576.0,40.7457
PBS,4,random-32-32-10,8,28,5024.0,11.3492
PBS,4,random-32-32-10,9,28,5128.0,4.43978
PBS,4,random-32-32-10,11,28,5000.0,11.897
PBS,4,random-32-32-10,12,28,4672.0,1.48999
PBS,4,random-32-32-10,13,28,4580.0,26.0062
PBS,4,random-32-32-10,14,28,5168.0,51.0999
PBS,4,random-32-32-10,17,28,5000.0,30.7575
PBS,4,random-32-32-10,18,28,4936.0,17.7298
PBS,4,random-32-32-10,19,28,5096.0,13.1863
PBS,4,random-32-32-10,1,30,5928.0,44.8373
PBS,4,random-32-32-10,2,30,5392.0,18.7766
PBS,4,random-32-32-10,4,30,4864.0,42.0568
PBS,4,random-32-32-10,6,30,5052.0,34.3099
PBS,4,random-32-32-10,8,30,5312.0,12.8765
PBS,4,random-32-32-10,11,30,5408.0,12.5999
PBS,4,random-32-32-10,12,30,5152.0,2.51002
PBS,4,random-32-32-10,17,30,5456.0,13.9483
PBS,4,random-32-32-10,18,30,5280.0,18.65
PBS,4,random-32-32-10,19,30,5480.0,32.7083
PBS,4,random-32-32-10,2,32,5976.0,47.2157
PBS,4,random-32-32-10,6,32,5572.0,59.0396
PBS,4,random-32-32-10,8,32,5600.0,34.376
PBS,4,random-32-32-10,11,32,5752.0,24.4998
PBS,4,random-32-32-10,12,32,5536.0,9.38981
PBS,4,random-32-32-10,17,32,5864.0,30.7367
PBS,4,random-32-32-10,18,32,5656.0,41.3599
PBS,4,random-32-32-10,19,32,5872.0,55.8468
PBS,4,random-32-32-10,2,34,6492.0,27.4359
PBS,4,random-32-32-10,8,34,5760.0,55.785
PBS,4,random-32-32-10,11,34,6136.0,18.0594
PBS,4,random-32-32-10,12,34,5808.0,3.95986
PBS,4,random-32-32-10,17,34,6188.0,22.0189
PBS,4,random-32-32-10,18,34,5904.0,55.9496
PBS,4,random-32-32-10,8,36,5968.0,56.5968
PBS,4,random-32-32-10,11,36,6608.0,54.7078
PBS,4,random-32-32-10,12,36,6248.0,10.8297
PBS,4,random-32-32-10,17,36,6588.0,32.018
PBS,4,random-32-32-10,18,36,6176.0,58.3094
PBS,4,random-32-32-10,8,38,6112.0,32.1763
PBS,4,random-32-32-10,11,38,7064.0,43.4863
PBS,4,random-32-32-10,12,38,6560.0,12.7099
PBS,4,random-32-32-10,11,40,7560.0,48.0669
PBS,4,random-32-32-10,12,40,7216.0,18.7698
PBS,4,random-32-32-10,11,42,7864.0,55.5474
PBS,4,random-32-32-20,1,2,328.0,0.059976
PBS,4,random-32-32-20,2,2,248.0,0.0
PBS,4,random-32-32-20,3,2,520.0,0.010033
PBS,4,random-32-32-20,4,2,528.0,0.109994
PBS,4,random-32-32-20,5,2,512.0,0.009995
PBS,4,random-32-32-20,6,2,304.0,0.01
PBS,4,random-32-32-20,7,2,304.0,0.0
PBS,4,random-32-32-20,8,2,376.0,0.009999
PBS,4,random-32-32-20,9,2,344.0,0.019979
PBS,4,random-32-32-20,10,2,152.0,0.010002
PBS,4,random-32-32-20,11,2,448.0,0.009967
PBS,4,random-32-32-20,12,2,432.0,0.0
PBS,4,random-32-32-20,13,2,432.0,0.010001
PBS,4,random-32-32-20,14,2,184.0,0.010001
PBS,4,random-32-32-20,15,2,120.0,0.0
PBS,4,random-32-32-20,16,2,112.0,0.0
PBS,4,random-32-32-20,17,2,456.0,0.02
PBS,4,random-32-32-20,18,2,472.0,0.119979
PBS,4,random-32-32-20,19,2,464.0,0.050042
PBS,4,random-32-32-20,20,2,448.0,0.020033
PBS,4,random-32-32-20,1,4,736.0,0.07
PBS,4,random-32-32-20,2,4,400.0,0.0
PBS,4,random-32-32-20,3,4,904.0,0.040001
PBS,4,random-32-32-20,4,4,840.0,0.139993
PBS,4,random-32-32-20,5,4,968.0,0.010035
PBS,4,random-32-32-20,6,4,896.0,0.029988
PBS,4,random-32-32-20,7,4,816.0,2.08998
PBS,4,random-32-32-20,8,4,664.0,0.00996
PBS,4,random-32-32-20,9,4,448.0,0.01997
PBS,4,random-32-32-20,10,4,720.0,0.029999
PBS,4,random-32-32-20,11,4,880.0,0.01
PBS,4,random-32-32-20,12,4,640.0,0.0
PBS,4,random-32-32-20,13,4,640.0,0.629999
