map_name,resolution,scenario,algorithm,agents,time,cost,evaluated_nodes,total_nodes
random-64-64-10,2,25,CBS,8,0.0349794,379,1,1
random-64-64-10,2,25,CBS,12,0.0400398,509,1,1
random-64-64-10,2,25,CBS,16,3.88912,736,71,141
random-64-64-10,2,25,CBS,20,4.02758,918,71,141
random-64-64-20,4,6,CBS,4,0.218361,165,1,1
random-64-64-20,4,6,CBS,8,1.36902,320,1,1
random-64-64-20,4,6,CBS,12,39.329,584,179,357
random-64-64-20,4,6,CBS,16,46.9955,701,181,361
random-64-64-20,4,6,CBS,20,47.9203,924,181,361
random-64-64-20,4,6,CBS,24,92.6207,1025,493,985
random-32-32-10,4,13,CBS,4,0.00408668,76,1,1
random-32-32-10,4,13,CBS,8,0.0167774,159,2,3
random-32-32-10,4,13,CBS,12,0.15054,263,30,59
random-32-32-10,4,13,CBS,16,0.208809,315,34,67
random-32-32-10,4,13,CBS,20,2.9414,409,97,193
random-32-32-10,4,13,CBS,24,88.3845,477,762,1523
random-32-32-20,4,19,CBS,4,0.289465,126,1,1
random-32-32-20,4,19,CBS,8,0.387496,185,1,1
random-64-64-10,4,25,CBS,4,0.141702,166,1,1
random-64-64-10,4,25,CBS,8,0.188591,379,1,1
random-64-64-10,4,25,CBS,12,0.199718,509,1,1
random-64-64-10,4,25,CBS,16,50.9014,736,181,361
random-64-64-10,4,25,CBS,20,51.5904,918,181,361
random-64-64-20,1,6,PBS,4,0.00593004,165,1,1
random-64-64-20,1,6,PBS,8,0.0291259,320,1,1
random-64-64-20,1,6,PBS,12,0.351087,584,6,11
random-64-64-20,1,6,PBS,16,0.58005,701,13,25
random-64-64-20,1,6,PBS,20,0.60215,924,13,25
random-64-64-20,1,6,PBS,24,0.420335,1025,16,31
random-64-64-20,1,6,PBS,28,30.609,1231,112,223
random-64-64-20,1,6,PBS,32,121.94,1313,594,1187
random-64-64-20,1,6,PBS,36,567.779,1564,2701,5401
random-32-32-10,1,13,PBS,4,0.0010989,76,1,1
random-32-32-10,1,13,PBS,8,0.00503039,159,2,3
random-32-32-10,1,13,PBS,12,0.0087365,263,3,5
random-32-32-10,1,13,PBS,16,0.0100488,315,3,5
random-32-32-10,1,13,PBS,20,0.0200661,409,4,7
random-32-32-10,1,13,PBS,24,0.0833507,477,6,11
random-32-32-10,1,13,PBS,28,0.494293,570,31,58
random-32-32-10,1,13,PBS,32,3.08124,649,301,534
random-32-32-10,1,13,PBS,36,5.608,727,537,948
random-32-32-10,1,13,PBS,40,184.762,806,16396,29014
random-32-32-20,1,19,PBS,4,0.00695393,126,1,1
random-32-32-20,1,19,PBS,8,0.00886322,185,1,1
random-32-32-20,1,19,PBS,12,0.075618,314,13,25
random-32-32-20,1,19,PBS,16,0.182032,413,26,50
random-32-32-20,1,19,PBS,20,0.585637,521,89,172
random-32-32-20,1,19,PBS,24,55.6113,632,3163,5975
random-64-64-10,1,25,PBS,4,0.00465289,166,1,1
random-64-64-10,1,25,PBS,8,0.00991568,379,1,1
random-64-64-10,1,25,PBS,12,0.0123248,509,1,1
random-64-64-10,1,25,PBS,16,0.31678,736,5,9
random-64-64-10,1,25,PBS,20,0.327287,918,5,9
random-64-64-10,1,25,PBS,24,0.705272,1097,14,27
random-64-64-10,1,25,PBS,28,0.707833,1265,16,31
random-64-64-10,1,25,PBS,32,3.00587,1443,30,59
random-64-64-10,1,25,PBS,36,7.05572,1671,34,67
random-64-64-10,1,25,PBS,40,6.7144,1842,52,103
random-64-64-10,1,25,PBS,44,14.0567,1969,125,248
random-64-64-10,1,25,PBS,48,15.7391,2052,211,413
random-64-64-10,1,25,PBS,52,19.603,2212,238,469
random-64-64-10,1,25,PBS,56,176.987,2441,3890,7635
random-64-64-10,1,25,PBS,60,185.455,2623,4093,8042
random-64-64-10,1,25,PBS,64,373.083,2717,6382,12514
random-64-64-10,1,25,PBS,68,480.776,2911,7661,15031
random-64-64-20,2,6,PBS,4,0.02915,165,1,1
random-64-64-20,2,6,PBS,8,0.187522,320,1,1
random-64-64-20,2,6,PBS,12,3.51037,584,6,11
random-64-64-20,2,6,PBS,16,5.66041,701,13,25
random-64-64-20,2,6,PBS,20,5.7243,924,13,25
random-64-64-20,2,6,PBS,24,3.34841,1025,16,31
random-64-64-20,2,6,PBS,28,274.816,1230,104,207
random-32-32-10,2,13,PBS,4,0.00220656,76,1,1
random-32-32-10,2,13,PBS,8,0.0112352,159,2,3
random-32-32-10,2,13,PBS,12,0.0179139,263,3,5
random-32-32-10,2,13,PBS,16,0.0212199,315,3,5
random-32-32-10,2,13,PBS,20,0.0973253,409,5,9
random-32-32-10,2,13,PBS,24,0.745049,477,8,15
random-32-32-10,2,13,PBS,28,4.99982,569.5,24,47
random-32-32-10,2,13,PBS,32,17.3158,648.5,255,487
random-32-32-10,2,13,PBS,36,52.0415,726.5,694,1327
random-32-32-10,2,13,PBS,40,443.952,805.5,7731,14871
random-32-32-20,2,19,PBS,4,0.0407518,126,1,1
random-32-32-20,2,19,PBS,8,0.0506139,185,1,1
random-32-32-20,2,19,PBS,12,0.514462,314,11,21
random-32-32-20,2,19,PBS,16,2.58143,413,50,97
random-32-32-20,2,19,PBS,20,9.17763,520,216,406
random-32-32-20,2,19,PBS,24,73.017,630,1056,1960
random-64-64-10,2,25,PBS,4,0.0213235,166,1,1
random-64-64-10,2,25,PBS,8,0.0362894,379,1,1
random-64-64-10,2,25,PBS,12,0.0415903,509,1,1
random-64-64-10,2,25,PBS,16,3.17103,736,5,9
random-64-64-10,2,25,PBS,20,3.19881,918,5,9
random-64-64-10,2,25,PBS,24,5.70036,1096,12,23
random-64-64-10,2,25,PBS,28,6.64007,1264,17,33
